id,control_id,framework_code,control_number,evidence_type_code,is_mandatory,requirement_description_en,expected_content_en,collection_frequency,retention_period_months,maximum_age_days,requires_attestation,attestation_role,display_order
6523,1088,PCI-DSS,5.1,LOG,True,Provide log demonstrating implementation of Monitor & Test - Control 1,Documentation showing detective control implementation,annually,36,365,False,,1
6524,1088,PCI-DSS,5.1,REPORT,True,Provide report demonstrating implementation of Monitor & Test - Control 1,Documentation showing detective control implementation,annually,36,365,False,,2
6525,1088,PCI-DSS,5.1,SCREENSHOT,False,Provide screenshot demonstrating implementation of Monitor & Test - Control 1,Documentation showing detective control implementation,annually,36,365,False,,3
6526,1088,PCI-DSS,5.1,SCAN_REPORT,False,Provide scan report demonstrating implementation of Monitor & Test - Control 1,Documentation showing detective control implementation,annually,36,365,False,,4
6527,1088,PCI-DSS,5.1,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Monitor & Test - Control 1,Documentation showing detective control implementation,annually,36,365,False,,5
6528,1088,PCI-DSS,5.1,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Monitor & Test - Control 1,Documentation showing detective control implementation,annually,36,365,False,,6
6529,1089,PCI-DSS,6.1,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Policy - Control 1,Documentation showing corrective control implementation,quarterly,36,90,False,,1
6530,1089,PCI-DSS,6.1,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Policy - Control 1,Documentation showing corrective control implementation,quarterly,36,90,False,,2
6531,1089,PCI-DSS,6.1,TEST_RESULT,False,Provide test result demonstrating implementation of Policy - Control 1,Documentation showing corrective control implementation,quarterly,36,90,False,,3
6532,1089,PCI-DSS,6.1,ATTESTATION,False,Provide attestation demonstrating implementation of Policy - Control 1,Documentation showing corrective control implementation,quarterly,36,90,True,CISO,4
6533,1089,PCI-DSS,6.1,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Policy - Control 1,Documentation showing corrective control implementation,quarterly,36,90,False,,5
6534,1089,PCI-DSS,6.1,CHANGE_RECORD,False,Provide change record demonstrating implementation of Policy - Control 1,Documentation showing corrective control implementation,quarterly,36,90,False,,6
6535,1090,PCI-DSS,1.2,POLICY,True,Provide policy demonstrating implementation of Build & Maintain - Control 2,Documentation showing preventive control implementation,monthly,36,30,False,,1
6536,1090,PCI-DSS,1.2,PROCEDURE,True,Provide procedure demonstrating implementation of Build & Maintain - Control 2,Documentation showing preventive control implementation,monthly,36,30,False,,2
6537,1090,PCI-DSS,1.2,STANDARD,False,Provide standard demonstrating implementation of Build & Maintain - Control 2,Documentation showing preventive control implementation,monthly,36,30,False,,3
6538,1090,PCI-DSS,1.2,CONFIG,False,Provide config demonstrating implementation of Build & Maintain - Control 2,Documentation showing preventive control implementation,monthly,36,30,False,,4
6539,1090,PCI-DSS,1.2,TRAINING_RECORD,False,Provide training record demonstrating implementation of Build & Maintain - Control 2,Documentation showing preventive control implementation,monthly,36,30,False,,5
6540,1090,PCI-DSS,1.2,APPROVAL,False,Provide approval demonstrating implementation of Build & Maintain - Control 2,Documentation showing preventive control implementation,monthly,36,30,True,Management,6
6541,1091,PCI-DSS,2.2,LOG,True,Provide log demonstrating implementation of Protect Data - Control 2,Documentation showing detective control implementation,continuous,36,30,False,,1
6542,1091,PCI-DSS,2.2,REPORT,True,Provide report demonstrating implementation of Protect Data - Control 2,Documentation showing detective control implementation,continuous,36,30,False,,2
6543,1091,PCI-DSS,2.2,SCREENSHOT,False,Provide screenshot demonstrating implementation of Protect Data - Control 2,Documentation showing detective control implementation,continuous,36,30,False,,3
6544,1091,PCI-DSS,2.2,SCAN_REPORT,False,Provide scan report demonstrating implementation of Protect Data - Control 2,Documentation showing detective control implementation,continuous,36,30,False,,4
6545,1091,PCI-DSS,2.2,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Protect Data - Control 2,Documentation showing detective control implementation,continuous,36,30,False,,5
6546,1091,PCI-DSS,2.2,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Protect Data - Control 2,Documentation showing detective control implementation,continuous,36,30,False,,6
6547,1092,PCI-DSS,3.2,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Vulnerability Mgmt - Control 2,Documentation showing corrective control implementation,annually,36,365,False,,1
6548,1092,PCI-DSS,3.2,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Vulnerability Mgmt - Control 2,Documentation showing corrective control implementation,annually,36,365,False,,2
6549,1092,PCI-DSS,3.2,TEST_RESULT,False,Provide test result demonstrating implementation of Vulnerability Mgmt - Control 2,Documentation showing corrective control implementation,annually,36,365,False,,3
6550,1092,PCI-DSS,3.2,ATTESTATION,False,Provide attestation demonstrating implementation of Vulnerability Mgmt - Control 2,Documentation showing corrective control implementation,annually,36,365,True,CISO,4
6551,1092,PCI-DSS,3.2,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Vulnerability Mgmt - Control 2,Documentation showing corrective control implementation,annually,36,365,False,,5
6552,1092,PCI-DSS,3.2,CHANGE_RECORD,False,Provide change record demonstrating implementation of Vulnerability Mgmt - Control 2,Documentation showing corrective control implementation,annually,36,365,False,,6
6553,1093,PCI-DSS,4.2,POLICY,True,Provide policy demonstrating implementation of Access Control - Control 2,Documentation showing preventive control implementation,quarterly,36,90,False,,1
6554,1093,PCI-DSS,4.2,PROCEDURE,True,Provide procedure demonstrating implementation of Access Control - Control 2,Documentation showing preventive control implementation,quarterly,36,90,False,,2
6555,1093,PCI-DSS,4.2,STANDARD,False,Provide standard demonstrating implementation of Access Control - Control 2,Documentation showing preventive control implementation,quarterly,36,90,False,,3
6556,1093,PCI-DSS,4.2,CONFIG,False,Provide config demonstrating implementation of Access Control - Control 2,Documentation showing preventive control implementation,quarterly,36,90,False,,4
6557,1093,PCI-DSS,4.2,TRAINING_RECORD,False,Provide training record demonstrating implementation of Access Control - Control 2,Documentation showing preventive control implementation,quarterly,36,90,False,,5
6558,1093,PCI-DSS,4.2,APPROVAL,False,Provide approval demonstrating implementation of Access Control - Control 2,Documentation showing preventive control implementation,quarterly,36,90,True,Management,6
6559,1094,PCI-DSS,5.2,LOG,True,Provide log demonstrating implementation of Monitor & Test - Control 2,Documentation showing detective control implementation,monthly,36,30,False,,1
6560,1094,PCI-DSS,5.2,REPORT,True,Provide report demonstrating implementation of Monitor & Test - Control 2,Documentation showing detective control implementation,monthly,36,30,False,,2
6561,1094,PCI-DSS,5.2,SCREENSHOT,False,Provide screenshot demonstrating implementation of Monitor & Test - Control 2,Documentation showing detective control implementation,monthly,36,30,False,,3
6562,1094,PCI-DSS,5.2,SCAN_REPORT,False,Provide scan report demonstrating implementation of Monitor & Test - Control 2,Documentation showing detective control implementation,monthly,36,30,False,,4
6563,1094,PCI-DSS,5.2,ACCESS_REVIEW,False,Provide access review demonstrating implementation of Monitor & Test - Control 2,Documentation showing detective control implementation,monthly,36,30,False,,5
6564,1094,PCI-DSS,5.2,AUDIT_REPORT,False,Provide audit report demonstrating implementation of Monitor & Test - Control 2,Documentation showing detective control implementation,monthly,36,30,False,,6
6565,1095,PCI-DSS,6.2,INCIDENT_REPORT,True,Provide incident report demonstrating implementation of Policy - Control 2,Documentation showing corrective control implementation,continuous,36,30,False,,1
6566,1095,PCI-DSS,6.2,MEETING_MINUTES,True,Provide meeting minutes demonstrating implementation of Policy - Control 2,Documentation showing corrective control implementation,continuous,36,30,False,,2
6567,1095,PCI-DSS,6.2,TEST_RESULT,False,Provide test result demonstrating implementation of Policy - Control 2,Documentation showing corrective control implementation,continuous,36,30,False,,3
6568,1095,PCI-DSS,6.2,ATTESTATION,False,Provide attestation demonstrating implementation of Policy - Control 2,Documentation showing corrective control implementation,continuous,36,30,True,CISO,4
6569,1095,PCI-DSS,6.2,RISK_ASSESSMENT,False,Provide risk assessment demonstrating implementation of Policy - Control 2,Documentation showing corrective control implementation,continuous,36,30,False,,5
6570,1095,PCI-DSS,6.2,CHANGE_RECORD,False,Provide change record demonstrating implementation of Policy - Control 2,Documentation showing corrective control implementation,continuous,36,30,False,,6
6571,1096,PCI-DSS,1.3,POLICY,True,Provide policy demonstrating implementation of Build & Maintain - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,1
6572,1096,PCI-DSS,1.3,PROCEDURE,True,Provide procedure demonstrating implementation of Build & Maintain - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,2
6573,1096,PCI-DSS,1.3,STANDARD,False,Provide standard demonstrating implementation of Build & Maintain - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,3
6574,1096,PCI-DSS,1.3,CONFIG,False,Provide config demonstrating implementation of Build & Maintain - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,4
6575,1096,PCI-DSS,1.3,TRAINING_RECORD,False,Provide training record demonstrating implementation of Build & Maintain - Control 3,Documentation showing preventive control implementation,annually,36,365,False,,5
6576,1096,PCI-DSS,1.3,APPROVAL,False,Provide approval demonstrating implementation of Build & Maintain - Control 3,Documentation showing preventive control implementation,annually,36,365,True,Management,6
6577,1097,PCI-DSS,2.3,LOG,True,Provide log demonstrating implementation of Protect Data - Control 3,Documentation showing detective control implementation,quarterly,36,90,False,,1
6578,1097,PCI-DSS,2.3,REPORT,True,Provide report demonstrating implementation of Protect Data - Control 3,Documentation showing detective control implementation,quarterly,36,90,False,,2
