lifecycle_id,mapping_id,control_id,framework_code,control_number,evidence_type_code,stage_code,stage_name_en,stage_name_ar,stage_order,duration_days,responsible_role,is_active_stage
2822,236,64,NCA-ECC,3-1-4,CONTRACT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2823,236,64,NCA-ECC,3-1-4,CONTRACT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2824,236,64,NCA-ECC,3-1-4,CONTRACT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2825,236,64,NCA-ECC,3-1-4,CONTRACT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2826,236,64,NCA-ECC,3-1-4,CONTRACT,STORE,Storage,التخزين,6,1,GRC Platform,True
2827,236,64,NCA-ECC,3-1-4,CONTRACT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2828,236,64,NCA-ECC,3-1-4,CONTRACT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2829,236,64,NCA-ECC,3-1-4,CONTRACT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2830,236,64,NCA-ECC,3-1-4,CONTRACT,RETAIN,Retention,الاحتفاظ,10,2520,Records Manager,True
2831,236,64,NCA-ECC,3-1-4,CONTRACT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2832,236,64,NCA-ECC,3-1-4,CONTRACT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2833,237,64,NCA-ECC,3-1-4,REPORT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2834,237,64,NCA-ECC,3-1-4,REPORT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2835,237,64,NCA-ECC,3-1-4,REPORT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2836,237,64,NCA-ECC,3-1-4,REPORT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2837,237,64,NCA-ECC,3-1-4,REPORT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2838,237,64,NCA-ECC,3-1-4,REPORT,STORE,Storage,التخزين,6,1,GRC Platform,True
2839,237,64,NCA-ECC,3-1-4,REPORT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2840,237,64,NCA-ECC,3-1-4,REPORT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2841,237,64,NCA-ECC,3-1-4,REPORT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2842,237,64,NCA-ECC,3-1-4,REPORT,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2843,237,64,NCA-ECC,3-1-4,REPORT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2844,237,64,NCA-ECC,3-1-4,REPORT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2845,238,65,NCA-ECC,4-1-1,RISK_ASSESSMENT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2846,238,65,NCA-ECC,4-1-1,RISK_ASSESSMENT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2847,238,65,NCA-ECC,4-1-1,RISK_ASSESSMENT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2848,238,65,NCA-ECC,4-1-1,RISK_ASSESSMENT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2849,238,65,NCA-ECC,4-1-1,RISK_ASSESSMENT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2850,238,65,NCA-ECC,4-1-1,RISK_ASSESSMENT,STORE,Storage,التخزين,6,1,GRC Platform,True
2851,238,65,NCA-ECC,4-1-1,RISK_ASSESSMENT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2852,238,65,NCA-ECC,4-1-1,RISK_ASSESSMENT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2853,238,65,NCA-ECC,4-1-1,RISK_ASSESSMENT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2854,238,65,NCA-ECC,4-1-1,RISK_ASSESSMENT,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2855,238,65,NCA-ECC,4-1-1,RISK_ASSESSMENT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2856,238,65,NCA-ECC,4-1-1,RISK_ASSESSMENT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2857,239,65,NCA-ECC,4-1-1,DUE_DILIGENCE,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2858,239,65,NCA-ECC,4-1-1,DUE_DILIGENCE,PLAN,Planning,التخطيط,2,7,Control Owner,False
2859,239,65,NCA-ECC,4-1-1,DUE_DILIGENCE,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2860,239,65,NCA-ECC,4-1-1,DUE_DILIGENCE,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2861,239,65,NCA-ECC,4-1-1,DUE_DILIGENCE,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2862,239,65,NCA-ECC,4-1-1,DUE_DILIGENCE,STORE,Storage,التخزين,6,1,GRC Platform,True
2863,239,65,NCA-ECC,4-1-1,DUE_DILIGENCE,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2864,239,65,NCA-ECC,4-1-1,DUE_DILIGENCE,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2865,239,65,NCA-ECC,4-1-1,DUE_DILIGENCE,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2866,239,65,NCA-ECC,4-1-1,DUE_DILIGENCE,RETAIN,Retention,الاحتفاظ,10,1800,Records Manager,True
2867,239,65,NCA-ECC,4-1-1,DUE_DILIGENCE,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2868,239,65,NCA-ECC,4-1-1,DUE_DILIGENCE,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2869,240,65,NCA-ECC,4-1-1,QUESTIONNAIRE,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2870,240,65,NCA-ECC,4-1-1,QUESTIONNAIRE,PLAN,Planning,التخطيط,2,7,Control Owner,False
2871,240,65,NCA-ECC,4-1-1,QUESTIONNAIRE,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2872,240,65,NCA-ECC,4-1-1,QUESTIONNAIRE,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2873,240,65,NCA-ECC,4-1-1,QUESTIONNAIRE,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2874,240,65,NCA-ECC,4-1-1,QUESTIONNAIRE,STORE,Storage,التخزين,6,1,GRC Platform,True
2875,240,65,NCA-ECC,4-1-1,QUESTIONNAIRE,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2876,240,65,NCA-ECC,4-1-1,QUESTIONNAIRE,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2877,240,65,NCA-ECC,4-1-1,QUESTIONNAIRE,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2878,240,65,NCA-ECC,4-1-1,QUESTIONNAIRE,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2879,240,65,NCA-ECC,4-1-1,QUESTIONNAIRE,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2880,240,65,NCA-ECC,4-1-1,QUESTIONNAIRE,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2881,241,65,NCA-ECC,4-1-1,REPORT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2882,241,65,NCA-ECC,4-1-1,REPORT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2883,241,65,NCA-ECC,4-1-1,REPORT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2884,241,65,NCA-ECC,4-1-1,REPORT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2885,241,65,NCA-ECC,4-1-1,REPORT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2886,241,65,NCA-ECC,4-1-1,REPORT,STORE,Storage,التخزين,6,1,GRC Platform,True
2887,241,65,NCA-ECC,4-1-1,REPORT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2888,241,65,NCA-ECC,4-1-1,REPORT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2889,241,65,NCA-ECC,4-1-1,REPORT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2890,241,65,NCA-ECC,4-1-1,REPORT,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2891,241,65,NCA-ECC,4-1-1,REPORT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2892,241,65,NCA-ECC,4-1-1,REPORT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2893,242,66,NCA-ECC,4-1-2,CONTRACT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2894,242,66,NCA-ECC,4-1-2,CONTRACT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2895,242,66,NCA-ECC,4-1-2,CONTRACT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2896,242,66,NCA-ECC,4-1-2,CONTRACT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2897,242,66,NCA-ECC,4-1-2,CONTRACT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2898,242,66,NCA-ECC,4-1-2,CONTRACT,STORE,Storage,التخزين,6,1,GRC Platform,True
2899,242,66,NCA-ECC,4-1-2,CONTRACT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2900,242,66,NCA-ECC,4-1-2,CONTRACT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2901,242,66,NCA-ECC,4-1-2,CONTRACT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2902,242,66,NCA-ECC,4-1-2,CONTRACT,RETAIN,Retention,الاحتفاظ,10,2520,Records Manager,True
2903,242,66,NCA-ECC,4-1-2,CONTRACT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2904,242,66,NCA-ECC,4-1-2,CONTRACT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2905,243,66,NCA-ECC,4-1-2,SLA,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2906,243,66,NCA-ECC,4-1-2,SLA,PLAN,Planning,التخطيط,2,7,Control Owner,False
2907,243,66,NCA-ECC,4-1-2,SLA,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2908,243,66,NCA-ECC,4-1-2,SLA,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2909,243,66,NCA-ECC,4-1-2,SLA,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2910,243,66,NCA-ECC,4-1-2,SLA,STORE,Storage,التخزين,6,1,GRC Platform,True
2911,243,66,NCA-ECC,4-1-2,SLA,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2912,243,66,NCA-ECC,4-1-2,SLA,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2913,243,66,NCA-ECC,4-1-2,SLA,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2914,243,66,NCA-ECC,4-1-2,SLA,RETAIN,Retention,الاحتفاظ,10,2520,Records Manager,True
2915,243,66,NCA-ECC,4-1-2,SLA,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2916,243,66,NCA-ECC,4-1-2,SLA,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2917,244,66,NCA-ECC,4-1-2,REVIEW_REPORT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2918,244,66,NCA-ECC,4-1-2,REVIEW_REPORT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2919,244,66,NCA-ECC,4-1-2,REVIEW_REPORT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2920,244,66,NCA-ECC,4-1-2,REVIEW_REPORT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2921,244,66,NCA-ECC,4-1-2,REVIEW_REPORT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2922,244,66,NCA-ECC,4-1-2,REVIEW_REPORT,STORE,Storage,التخزين,6,1,GRC Platform,True
2923,244,66,NCA-ECC,4-1-2,REVIEW_REPORT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2924,244,66,NCA-ECC,4-1-2,REVIEW_REPORT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2925,244,66,NCA-ECC,4-1-2,REVIEW_REPORT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2926,244,66,NCA-ECC,4-1-2,REVIEW_REPORT,RETAIN,Retention,الاحتفاظ,10,1800,Records Manager,True
2927,244,66,NCA-ECC,4-1-2,REVIEW_REPORT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2928,244,66,NCA-ECC,4-1-2,REVIEW_REPORT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2929,245,66,NCA-ECC,4-1-2,APPROVAL_RECORD,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2930,245,66,NCA-ECC,4-1-2,APPROVAL_RECORD,PLAN,Planning,التخطيط,2,7,Control Owner,False
2931,245,66,NCA-ECC,4-1-2,APPROVAL_RECORD,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2932,245,66,NCA-ECC,4-1-2,APPROVAL_RECORD,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2933,245,66,NCA-ECC,4-1-2,APPROVAL_RECORD,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2934,245,66,NCA-ECC,4-1-2,APPROVAL_RECORD,STORE,Storage,التخزين,6,1,GRC Platform,True
2935,245,66,NCA-ECC,4-1-2,APPROVAL_RECORD,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2936,245,66,NCA-ECC,4-1-2,APPROVAL_RECORD,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2937,245,66,NCA-ECC,4-1-2,APPROVAL_RECORD,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2938,245,66,NCA-ECC,4-1-2,APPROVAL_RECORD,RETAIN,Retention,الاحتفاظ,10,1800,Records Manager,True
2939,245,66,NCA-ECC,4-1-2,APPROVAL_RECORD,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2940,245,66,NCA-ECC,4-1-2,APPROVAL_RECORD,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2941,246,67,NCA-ECC,4-1-3,AUDIT_REPORT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2942,246,67,NCA-ECC,4-1-3,AUDIT_REPORT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2943,246,67,NCA-ECC,4-1-3,AUDIT_REPORT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2944,246,67,NCA-ECC,4-1-3,AUDIT_REPORT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2945,246,67,NCA-ECC,4-1-3,AUDIT_REPORT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2946,246,67,NCA-ECC,4-1-3,AUDIT_REPORT,STORE,Storage,التخزين,6,1,GRC Platform,True
2947,246,67,NCA-ECC,4-1-3,AUDIT_REPORT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2948,246,67,NCA-ECC,4-1-3,AUDIT_REPORT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2949,246,67,NCA-ECC,4-1-3,AUDIT_REPORT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2950,246,67,NCA-ECC,4-1-3,AUDIT_REPORT,RETAIN,Retention,الاحتفاظ,10,2520,Records Manager,True
2951,246,67,NCA-ECC,4-1-3,AUDIT_REPORT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2952,246,67,NCA-ECC,4-1-3,AUDIT_REPORT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2953,247,67,NCA-ECC,4-1-3,REPORT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2954,247,67,NCA-ECC,4-1-3,REPORT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2955,247,67,NCA-ECC,4-1-3,REPORT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2956,247,67,NCA-ECC,4-1-3,REPORT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2957,247,67,NCA-ECC,4-1-3,REPORT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2958,247,67,NCA-ECC,4-1-3,REPORT,STORE,Storage,التخزين,6,1,GRC Platform,True
2959,247,67,NCA-ECC,4-1-3,REPORT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2960,247,67,NCA-ECC,4-1-3,REPORT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2961,247,67,NCA-ECC,4-1-3,REPORT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2962,247,67,NCA-ECC,4-1-3,REPORT,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
2963,247,67,NCA-ECC,4-1-3,REPORT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2964,247,67,NCA-ECC,4-1-3,REPORT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2965,248,67,NCA-ECC,4-1-3,SLA_COMPLIANCE,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2966,248,67,NCA-ECC,4-1-3,SLA_COMPLIANCE,PLAN,Planning,التخطيط,2,7,Control Owner,False
2967,248,67,NCA-ECC,4-1-3,SLA_COMPLIANCE,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2968,248,67,NCA-ECC,4-1-3,SLA_COMPLIANCE,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2969,248,67,NCA-ECC,4-1-3,SLA_COMPLIANCE,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2970,248,67,NCA-ECC,4-1-3,SLA_COMPLIANCE,STORE,Storage,التخزين,6,1,GRC Platform,True
2971,248,67,NCA-ECC,4-1-3,SLA_COMPLIANCE,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2972,248,67,NCA-ECC,4-1-3,SLA_COMPLIANCE,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2973,248,67,NCA-ECC,4-1-3,SLA_COMPLIANCE,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2974,248,67,NCA-ECC,4-1-3,SLA_COMPLIANCE,RETAIN,Retention,الاحتفاظ,10,720,Records Manager,True
2975,248,67,NCA-ECC,4-1-3,SLA_COMPLIANCE,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2976,248,67,NCA-ECC,4-1-3,SLA_COMPLIANCE,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2977,249,67,NCA-ECC,4-1-3,MEETING_MINUTES,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2978,249,67,NCA-ECC,4-1-3,MEETING_MINUTES,PLAN,Planning,التخطيط,2,7,Control Owner,False
2979,249,67,NCA-ECC,4-1-3,MEETING_MINUTES,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2980,249,67,NCA-ECC,4-1-3,MEETING_MINUTES,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2981,249,67,NCA-ECC,4-1-3,MEETING_MINUTES,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2982,249,67,NCA-ECC,4-1-3,MEETING_MINUTES,STORE,Storage,التخزين,6,1,GRC Platform,True
2983,249,67,NCA-ECC,4-1-3,MEETING_MINUTES,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2984,249,67,NCA-ECC,4-1-3,MEETING_MINUTES,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2985,249,67,NCA-ECC,4-1-3,MEETING_MINUTES,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2986,249,67,NCA-ECC,4-1-3,MEETING_MINUTES,RETAIN,Retention,الاحتفاظ,10,1800,Records Manager,True
2987,249,67,NCA-ECC,4-1-3,MEETING_MINUTES,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
2988,249,67,NCA-ECC,4-1-3,MEETING_MINUTES,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
2989,250,68,NCA-ECC,4-1-4,INCIDENT_REPORT,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
2990,250,68,NCA-ECC,4-1-4,INCIDENT_REPORT,PLAN,Planning,التخطيط,2,7,Control Owner,False
2991,250,68,NCA-ECC,4-1-4,INCIDENT_REPORT,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
2992,250,68,NCA-ECC,4-1-4,INCIDENT_REPORT,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
2993,250,68,NCA-ECC,4-1-4,INCIDENT_REPORT,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
2994,250,68,NCA-ECC,4-1-4,INCIDENT_REPORT,STORE,Storage,التخزين,6,1,GRC Platform,True
2995,250,68,NCA-ECC,4-1-4,INCIDENT_REPORT,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
2996,250,68,NCA-ECC,4-1-4,INCIDENT_REPORT,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
2997,250,68,NCA-ECC,4-1-4,INCIDENT_REPORT,REFRESH,Refresh,التحديث,9,14,Control Owner,False
2998,250,68,NCA-ECC,4-1-4,INCIDENT_REPORT,RETAIN,Retention,الاحتفاظ,10,1800,Records Manager,True
2999,250,68,NCA-ECC,4-1-4,INCIDENT_REPORT,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
3000,250,68,NCA-ECC,4-1-4,INCIDENT_REPORT,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
3001,251,68,NCA-ECC,4-1-4,NCA_NOTIFICATION,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
3002,251,68,NCA-ECC,4-1-4,NCA_NOTIFICATION,PLAN,Planning,التخطيط,2,7,Control Owner,False
3003,251,68,NCA-ECC,4-1-4,NCA_NOTIFICATION,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
3004,251,68,NCA-ECC,4-1-4,NCA_NOTIFICATION,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
3005,251,68,NCA-ECC,4-1-4,NCA_NOTIFICATION,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
3006,251,68,NCA-ECC,4-1-4,NCA_NOTIFICATION,STORE,Storage,التخزين,6,1,GRC Platform,True
3007,251,68,NCA-ECC,4-1-4,NCA_NOTIFICATION,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
3008,251,68,NCA-ECC,4-1-4,NCA_NOTIFICATION,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
3009,251,68,NCA-ECC,4-1-4,NCA_NOTIFICATION,REFRESH,Refresh,التحديث,9,14,Control Owner,False
3010,251,68,NCA-ECC,4-1-4,NCA_NOTIFICATION,RETAIN,Retention,الاحتفاظ,10,2520,Records Manager,True
3011,251,68,NCA-ECC,4-1-4,NCA_NOTIFICATION,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
3012,251,68,NCA-ECC,4-1-4,NCA_NOTIFICATION,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
3013,252,68,NCA-ECC,4-1-4,REMEDIATION_PLAN,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
3014,252,68,NCA-ECC,4-1-4,REMEDIATION_PLAN,PLAN,Planning,التخطيط,2,7,Control Owner,False
3015,252,68,NCA-ECC,4-1-4,REMEDIATION_PLAN,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
3016,252,68,NCA-ECC,4-1-4,REMEDIATION_PLAN,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
3017,252,68,NCA-ECC,4-1-4,REMEDIATION_PLAN,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
3018,252,68,NCA-ECC,4-1-4,REMEDIATION_PLAN,STORE,Storage,التخزين,6,1,GRC Platform,True
3019,252,68,NCA-ECC,4-1-4,REMEDIATION_PLAN,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
3020,252,68,NCA-ECC,4-1-4,REMEDIATION_PLAN,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
3021,252,68,NCA-ECC,4-1-4,REMEDIATION_PLAN,REFRESH,Refresh,التحديث,9,14,Control Owner,False
3022,252,68,NCA-ECC,4-1-4,REMEDIATION_PLAN,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
3023,252,68,NCA-ECC,4-1-4,REMEDIATION_PLAN,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
3024,252,68,NCA-ECC,4-1-4,REMEDIATION_PLAN,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
3025,253,69,NCA-ECC,4-2-1,POLICY,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
3026,253,69,NCA-ECC,4-2-1,POLICY,PLAN,Planning,التخطيط,2,7,Control Owner,False
3027,253,69,NCA-ECC,4-2-1,POLICY,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
3028,253,69,NCA-ECC,4-2-1,POLICY,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
3029,253,69,NCA-ECC,4-2-1,POLICY,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
3030,253,69,NCA-ECC,4-2-1,POLICY,STORE,Storage,التخزين,6,1,GRC Platform,True
3031,253,69,NCA-ECC,4-2-1,POLICY,USE,Active Use,الاستخدام النشط,7,365,Audit Function,True
3032,253,69,NCA-ECC,4-2-1,POLICY,REVIEW,Periodic Review,المراجعة الدورية,8,30,Internal Audit,False
3033,253,69,NCA-ECC,4-2-1,POLICY,REFRESH,Refresh,التحديث,9,14,Control Owner,False
3034,253,69,NCA-ECC,4-2-1,POLICY,RETAIN,Retention,الاحتفاظ,10,1080,Records Manager,True
3035,253,69,NCA-ECC,4-2-1,POLICY,ARCHIVE,Archive,الأرشفة,11,1,IT Operations,False
3036,253,69,NCA-ECC,4-2-1,POLICY,DISPOSE,Disposal,التخلص,12,1,Records Manager,False
3037,254,69,NCA-ECC,4-2-1,STANDARD,DEFINE,Definition,التعريف,1,7,Compliance Officer,False
3038,254,69,NCA-ECC,4-2-1,STANDARD,PLAN,Planning,التخطيط,2,7,Control Owner,False
3039,254,69,NCA-ECC,4-2-1,STANDARD,COLLECT,Collection,الجمع,3,14,Evidence Collector,False
3040,254,69,NCA-ECC,4-2-1,STANDARD,VALIDATE,Validation,التحقق,4,7,Quality Reviewer,False
3041,254,69,NCA-ECC,4-2-1,STANDARD,APPROVE,Approval,الموافقة,5,5,Manager/CISO,False
3042,254,69,NCA-ECC,4-2-1,STANDARD,STORE,Storage,التخزين,6,1,GRC Platform,True
